Date,Open,High,Low,Close,Adj Close,Volume
2023-10-30,606.599976,609.150024,602.650024,604.200012,601.880920,465617
2023-10-31,606.500000,609.549988,600.200012,602.250000,599.938416,536471
2023-11-01,603.849976,607.849976,599.000000,600.000000,597.697083,549716
2023-11-02,603.799988,609.049988,602.299988,606.250000,603.923096,741948
2023-11-03,608.000000,610.299988,607.000000,608.049988,605.716125,418848
2023-11-06,609.900024,613.900024,609.500000,611.400024,609.053345,580132
2023-11-07,612.000000,613.900024,610.150024,610.799988,608.455566,453744
2023-11-08,612.000000,615.549988,611.000000,613.349976,610.995789,744275
2023-11-09,614.000000,617.200012,613.400024,614.799988,612.440247,393625
2023-11-10,614.250000,619.599976,608.099976,610.250000,607.907715,671906
2023-11-13,605.000000,606.500000,598.250000,605.549988,603.225769,1079051
2023-11-15,607.200012,611.000000,606.099976,606.799988,604.470947,840602
2023-11-16,607.849976,612.900024,604.250000,609.299988,606.961365,1367472
2023-11-17,609.299988,618.799988,608.750000,614.650024,612.290833,1177051
2023-11-20,614.650024,615.799988,609.950012,612.000000,609.651001,502409
2023-11-21,613.000000,615.700012,610.000000,610.900024,608.555237,718571
2023-11-22,611.000000,613.150024,607.700012,608.750000,606.413452,600947
2023-11-23,609.250000,628.000000,608.000000,617.700012,615.329102,736051
2023-11-24,620.950012,682.000000,620.549988,677.650024,675.049011,18997036
2023-11-28,681.000000,694.500000,671.099976,674.299988,671.711853,8034353
2023-11-29,677.000000,692.000000,672.049988,680.900024,678.286560,3497491
2023-11-30,682.000000,699.000000,677.000000,679.500000,676.891907,4305902
2023-12-01,685.000000,687.400024,667.150024,670.900024,668.324951,1616633
2023-12-04,680.000000,727.700012,680.000000,719.000000,716.240295,13408726
2023-12-05,720.000000,726.900024,702.599976,714.049988,711.309265,5078973
2023-12-06,719.950012,750.799988,714.000000,746.000000,743.136658,9601936
2023-12-07,747.900024,800.000000,736.900024,785.450012,782.435242,15595341
2023-12-08,790.000000,803.400024,770.000000,772.450012,769.485168,6927164
2023-12-11,775.000000,783.650024,768.000000,770.950012,767.990906,2160731
2023-12-12,770.000000,799.000000,770.000000,791.750000,788.711060,5822501
2023-12-13,795.500000,810.750000,795.500000,805.049988,801.960022,5973611
2023-12-14,811.000000,820.000000,807.200012,815.250000,812.120850,4007659
2023-12-15,816.000000,818.900024,792.000000,796.150024,793.094238,2964146
2023-12-18,798.000000,810.900024,793.450012,801.650024,798.573120,2171792
2023-12-19,803.250000,806.700012,792.000000,794.049988,791.002258,1396214
2023-12-20,798.000000,809.500000,755.099976,761.250000,758.328125,2897254
2023-12-21,752.849976,768.849976,746.299988,764.500000,761.565674,2869747
2023-12-22,807.000000,821.000000,788.849976,792.799988,789.757019,10836454
2023-12-26,795.000000,798.599976,780.000000,781.299988,778.301147,1907597
2023-12-27,785.000000,825.950012,784.049988,821.400024,818.247314,10656808
2023-12-28,822.000000,836.750000,806.599976,826.900024,823.726196,7403621
2023-12-29,827.549988,843.900024,822.599976,832.500000,829.304688,4195993
2024-01-01,831.500000,864.000000,831.000000,858.750000,855.453918,6424762
2024-01-02,853.799988,856.900024,836.000000,837.700012,834.484741,3672560
2024-01-03,837.700012,853.299988,836.099976,838.750000,835.530701,3684845
2024-01-04,837.000000,845.900024,833.000000,835.250000,832.044128,2024609
2024-01-05,836.599976,860.950012,836.599976,844.400024,841.158997,4193233
2024-01-08,845.000000,848.900024,819.299988,823.849976,820.687866,2265484
2024-01-09,829.099976,837.849976,828.500000,832.450012,829.254883,1408365
2024-01-10,835.000000,850.950012,835.000000,838.599976,835.381226,2639631
2024-01-11,841.000000,850.000000,831.000000,834.000000,830.798889,1576154
2024-01-12,830.000000,838.000000,827.000000,829.299988,826.116943,1800261
2024-01-15,829.299988,829.299988,829.299988,829.299988,826.116943,0
2024-01-16,856.000000,900.000000,850.000000,892.549988,889.124146,12525303
2024-01-17,882.000000,918.450012,874.000000,887.500000,884.093567,9015612
2024-01-18,890.000000,907.000000,867.049988,901.200012,897.740967,4546830
2024-01-19,909.000000,915.000000,898.000000,901.900024,898.438293,3328849
2024-01-23,943.950012,950.049988,869.200012,875.250000,871.890564,5296256
2024-01-24,878.200012,924.000000,866.000000,907.200012,903.717957,3503761
2024-01-25,915.000000,923.900024,899.099976,903.500000,900.032166,2629355
2024-01-29,910.000000,931.900024,903.599976,915.599976,912.085693,3792964
2024-01-30,922.500000,955.000000,917.549988,932.900024,929.319336,9707445
2024-01-31,938.150024,971.900024,936.750000,949.750000,946.104614,7726332
2024-02-01,956.900024,964.000000,926.000000,937.000000,933.403564,3463799
2024-02-02,942.849976,955.150024,937.000000,945.450012,941.821167,4534536
2024-02-05,956.500000,1028.000000,955.000000,998.849976,995.016174,17219410
2024-02-06,1014.049988,1033.000000,990.250000,1025.849976,1021.912537,7368232
2024-02-07,1031.050049,1050.000000,1014.099976,1044.449951,1040.441040,7354236
2024-02-08,1073.900024,1145.000000,1071.000000,1105.250000,1101.007813,22872046
2024-02-09,1152.000000,1175.000000,1067.000000,1080.849976,1076.701416,21551992
2024-02-12,1112.050049,1125.000000,1010.099976,1022.450012,1018.525574,11741691
2024-02-13,1029.750000,1043.300049,979.950012,1011.450012,1007.567810,8474155
2024-02-14,1000.000000,1078.500000,990.000000,1070.500000,1066.391113,9358003
2024-02-15,1082.000000,1086.900024,1049.050049,1056.099976,1052.046387,5013229
2024-02-16,1062.000000,1067.550049,1030.099976,1039.849976,1035.858765,5404201
2024-02-19,1080.000000,1092.000000,1050.000000,1052.199951,1048.161377,6832181
2024-02-20,1055.000000,1056.400024,1036.050049,1042.150024,1038.150024,3173173
2024-02-21,1044.000000,1054.750000,1027.699951,1039.550049,1039.550049,3929842
2024-02-22,1041.449951,1070.000000,1032.050049,1064.400024,1064.400024,5132257
2024-02-23,1062.050049,1082.000000,1048.050049,1066.500000,1066.500000,4331573
2024-02-26,1066.500000,1075.699951,1036.400024,1041.150024,1041.150024,2958776
2024-02-27,1044.000000,1068.000000,1037.099976,1040.199951,1040.199951,3772686
2024-02-28,1046.199951,1052.900024,1003.799988,1006.950012,1006.950012,3573062
2024-02-29,1012.000000,1027.000000,997.099976,1022.799988,1022.799988,3013025
2024-03-01,1027.199951,1040.949951,1025.099976,1029.699951,1029.699951,2087742
2024-03-04,1037.000000,1049.000000,1021.200012,1036.900024,1036.900024,2450117
2024-03-05,1037.400024,1045.849976,1023.900024,1027.250000,1027.250000,2024712
2024-03-06,1030.000000,1034.949951,998.250000,1010.299988,1010.299988,2542290
2024-03-07,1012.000000,1034.000000,1007.000000,1024.800049,1024.800049,1822489
2024-03-11,1035.000000,1045.000000,1006.049988,1011.900024,1011.900024,2777683
2024-03-12,1016.900024,1018.900024,980.549988,986.250000,986.250000,2878325
2024-03-13,990.450012,994.950012,900.000000,909.750000,909.750000,6431249
2024-03-14,910.000000,962.349976,901.049988,958.500000,958.500000,4958488
2024-03-15,957.000000,969.700012,918.950012,925.150024,925.150024,3560100
2024-03-18,916.500000,934.000000,902.000000,904.400024,904.400024,3765432
2024-03-19,905.000000,918.750000,875.650024,879.549988,879.549988,4240551
2024-03-20,885.900024,894.799988,865.000000,866.900024,866.900024,4003650
2024-03-21,882.000000,909.549988,877.500000,901.799988,901.799988,6292495
2024-03-22,905.000000,909.000000,888.500000,906.349976,906.349976,4895634
2024-03-26,909.099976,918.000000,892.200012,897.450012,897.450012,3883441
2024-03-27,900.950012,913.000000,888.950012,892.500000,892.500000,7788410
2024-03-28,902.650024,928.000000,901.750000,916.150024,916.150024,4191452
2024-04-01,925.000000,984.450012,924.000000,970.599976,970.599976,4863536
2024-04-02,972.650024,1001.799988,961.299988,998.400024,998.400024,5922613
2024-04-03,995.000000,1016.000000,990.000000,997.750000,997.750000,4112423
2024-04-04,1003.799988,1016.349976,991.950012,1006.549988,1006.549988,3198816
2024-04-05,1006.000000,1011.599976,990.049988,992.750000,992.750000,2430940
2024-04-08,998.000000,1007.000000,993.049988,996.700012,996.700012,1512582
2024-04-09,997.299988,1014.900024,974.299988,979.250000,979.250000,3349559
2024-04-10,982.799988,989.799988,974.000000,976.950012,976.950012,2414938
2024-04-12,976.000000,981.950012,968.000000,970.950012,970.950012,1850855
2024-04-15,956.049988,974.000000,932.049988,961.549988,961.549988,2950660
2024-04-16,954.950012,984.299988,944.400024,975.900024,975.900024,2226633
2024-04-18,980.049988,986.000000,958.000000,961.049988,961.049988,1943056
2024-04-19,952.849976,977.000000,948.650024,973.299988,973.299988,2273800
2024-04-22,978.599976,983.799988,972.000000,974.599976,974.599976,1310535
2024-04-23,979.450012,1008.700012,977.000000,986.099976,986.099976,4958541
2024-04-24,991.950012,1010.000000,988.450012,990.750000,990.750000,2492259
2024-04-25,995.000000,995.200012,979.450012,984.500000,984.500000,1754417
2024-04-26,989.000000,1005.500000,982.000000,988.049988,988.049988,3359199
2024-04-29,994.000000,994.000000,977.599976,980.200012,980.200012,2000595
2024-04-30,985.150024,991.000000,975.549988,978.250000,978.250000,1883464
2024-05-02,982.900024,1009.799988,980.700012,999.150024,999.150024,4961650
2024-05-03,1003.799988,1004.000000,970.549988,979.150024,979.150024,2207262
2024-05-06,982.799988,984.900024,929.650024,934.000000,934.000000,3714064
2024-05-07,938.000000,946.000000,912.250000,921.650024,921.650024,2154627
2024-05-08,923.000000,936.950012,920.599976,929.849976,929.849976,1315309
2024-05-09,931.950012,934.200012,898.700012,902.150024,902.150024,1510223
2024-05-10,920.000000,934.900024,902.150024,910.950012,910.950012,2853402
2024-05-13,910.900024,912.650024,888.599976,891.700012,891.700012,2065054
